OBJECTID,X,Y,hospital_pk,collection_week,state,ccn,hospital_name,address,city,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,a_adult_hospbeds_7d_avg,a_adult_hospinpbeds_7d_avg,inpatient_beds_used_7_day_avg,a_adult_hospinpbed_occ_7d_avg,adults_hospconfsusp_7d_avg,adults_hospconf_7d_avg,pediatric_hospconfsusp_7d_avg,pediatric_hospconf_7d_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,t_staff_adult_icubeds_7d_avg,icu_beds_used_7_day_avg,staff_adult_icubed_occ_7d_avg,staff_icuadultconfsusp_7d_avg,staff_icuadultconf_7_avg,patients_hospconf_flu_7d_avg,icu_patients_conf_flu_7d_avg,hospconf_flucovid_7d_avg,total_beds_7_day_sum,a_adult_hospbeds_7d_sum,a_adult_hospinpbeds_7d_sum,inpatient_beds_used_7_day_sum,a_adult_hospinpbed_occ_7d_sum,adults_hospconfsusp_7d_sum,adults_hospconf_7d_sum,pediatric_hospconfsusp_7d_sum,pediatric_hospconf_7d_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,t_staff_adult_icubeds_7d_sum,icu_beds_used_7_day_sum,staff_adult_icubed_occ_7d_sum,staff_icuadultconfsusp_7d_sum,staff_icuadultconf_7d_sum,patients_hospconf_flu_7d_sum,icu_patients_conf_flu_7d_sum,hospconf_flucovid_7d_sum,total_beds_7_day_coverage,a_adult_hospbeds_7d_cov,a_adult_hospinpbeds_7d_cov,inpatient_beds_used_7d_cov,a_adult_hospinpbed_occ_7d_cov,adults_hospconfsusp_7d_cov,adults_hospconf_7d_cov,pediatric_hospconfsusp_7d_cov,pediatric_hospconf_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,t_staff_adult_icubeds_7d_cov,icu_beds_used_7_day_coverage,staff_adult_icubed_occ_7d_cov,staff_icuadultconfsusp_7d_cov,staff_icuadultconf_7_cov,patients_hospconf_flu_7d_cov,icu_patients_conf_flu_7d_cov,hospconf_flucovid_7d_cov,prevadmit_adult_conf_7d_sum,prevadmit_1819_conf_7d_sum,prevadmit_2029_conf_7d_sum,prevadmit_3039_conf_7d_sum,prevadmit_4049_conf_7d_sum,prevadmit_5059_conf_7d_sum,prevadmit_6069_conf_7d_sum,prevadmit_7079_conf_7d_sum,prevadmit_80p_conf_7d_sum,prevadmit_conf_unk_7d_sum,prevadmit_pedi_conf_7d_sum,prevday_covidED_visits_7d_sum,prevadmit_adult_susp_7d_sum,prevadmit_1819_susp_7d_sum,prevadmit_2029_susp_7d_sum,prevadmit_3039_susp_7d_sum,prevadmit_4049_susp_7d_sum,prevadmit_5059_susp_7d_sum,prevadmit_6069_susp_7d_sum,prevadmit_7079_susp_7d_sum,prevadmit_80p_susp_7d_sum,prevadmit_susp_unk_7d_sum,prevadmit_pedi_susp_7d_sum,prevday_totED_visits_7d_sum,prevadmit_flu_conf_7d_sum,zip_code,last_updated
2529,-90.4345163937817,38.7491438857978,260104,2022/01/28 00:00:00+00,MO,260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,12303 DEPAUL DRIVE,BRIDGETON,Short Term,29189,True,346,345.9,294.7,290,288.6,106.4,104,4.3,-999999,294.9,34,34,32.4,32.4,15.1,15,0,0,0,2422,2421,2422,2030,2020,745,728,30,26,2064,238,238,227,227,106,105,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,0,6,-999999,-999999,-999999,-999999,-999999,6,0,-999999,87,22,0,-999999,-999999,0,6,-999999,6,-999999,0,0,726,0,63044,2022/02/07 16:48:00+00
2530,-90.4155819259656,38.709313333365,263303,2022/01/28 00:00:00+00,MO,263303,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,11365 DORSETT ROAD,MARYLAND HEIGHTS,Childrens Hospitals,29189,True,46,0,0,43.6,0,0,0,-999999,-999999,46,0,0,0,0,0,0,0,0,0,322,0,-999999,305,0,0,0,26,9,322,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63043,2022/02/07 16:48:00+00
2531,-90.4673568580614,38.6775224929102,260162,2022/01/28 00:00:00+00,MO,260162,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,Short Term,29189,True,48,48,38,31.6,31.6,-999999,-999999,0,0,38,-999999,-999999,-999999,-999999,0,0,-999999,-999999,0,336,336,272,221,221,20,20,0,0,266,20,20,11,11,0,0,4,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,0,-999999,0,-999999,0,0,46,0,0,0,0,0,0,0,0,0,0,0,214,0,63141,2022/02/07 16:48:00+00
2532,-90.4465310137936,38.6455829994034,260020,2022/01/28 00:00:00+00,MO,260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,Short Term,29189,True,0,0,758.7,751.9,602.7,150.7,121,6,-999999,822.7,206.4,117.1,206.4,111.4,46.1,40,-999999,0,-999999,0,0,4098,5263,4219,1055,847,42,19,5759,1445,820,1445,780,323,280,4,0,4,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,66,0,5,9,4,8,13,15,12,0,17,357,156,-999999,19,19,9,15,24,33,36,0,23,1388,-999999,63141,2022/02/07 16:48:00+00
2533,-92.1670507756721,40.4658751554128,261310,2022/01/28 00:00:00+00,MO,261310,SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,MEMPHIS,Critical Access Hospitals,29199,False,15.4,14.1,10.7,8.9,8.3,-999999,-999999,0,0,12,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,108,99,75,62,58,6,6,0,0,84,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,57,0,63555,2022/02/07 16:48:00+00
2535,-93.212718569307,39.0938637354848,260142,2022/01/28 00:00:00+00,MO,260142,FITZGIBBON HOSPITAL,2305 S 65 HIGHWAY,MARSHALL,Short Term,29195,True,0,0,24.3,23.1,21.9,5.9,5.9,0,0,27.9,7,7,-999999,-999999,-999999,-999999,0,0,0,0,0,247,162,153,41,41,0,0,195,49,49,22,22,7,7,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,-999999,0,0,0,0,0,-999999,-999999,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,261,0,65340,2022/02/07 16:48:00+00
2536,-90.506814918716,38.652367521381,260179,2022/01/28 00:00:00+00,MO,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,Short Term,29189,True,0,0,338,239.6,224.3,58.6,58.6,-999999,0,350,34,34,20.9,20.9,8,8,0,0,0,0,0,2366,1677,1570,410,410,-999999,0,2450,238,238,146,146,56,56,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,55,0,4,10,4,7,10,9,11,0,-999999,71,0,0,0,0,0,0,0,0,0,0,0,534,0,63017,2022/02/07 16:48:00+00
2537,-93.1328193044703,40.2019250175258,261306,2022/01/28 00:00:00+00,MO,261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,Critical Access Hospitals,29211,False,0,0,14,12.9,12.9,-999999,-999999,0,0,14,0,0,0,0,0,0,0,0,0,0,0,56,90,90,20,18,0,0,98,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,18,-999999,0,0,0,0,0,-999999,0,0,0,0,36,0,63556,2022/02/07 16:48:00+00
2538,-91.9596341808383,37.3154187107927,260024,2022/01/28 00:00:00+00,MO,260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,Short Term,29215,False,55,55,51,13.7,13.7,4.4,4.4,0,0,55,4,4,-999999,-999999,-999999,-999999,0,0,0,330,330,385,96,96,31,31,0,0,385,28,28,13,13,-999999,-999999,0,0,0,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,8,0,0,0,0,0,-999999,-999999,5,0,0,81,0,0,0,0,0,0,0,0,0,0,0,192,0,65483,2022/02/07 16:48:00+00
2539,-89.9699394760408,36.8070872057323,260160,2022/01/28 00:00:00+00,MO,260160,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,Short Term,29207,False,48,48,36,15.4,15.4,-999999,-999999,0,0,36,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,336,288,242,108,108,18,18,0,0,252,21,21,-999999,-999999,-999999,-999999,0,0,0,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,-999999,0,0,0,-999999,-999999,0,0,0,27,-999999,0,0,0,0,0,0,-999999,0,0,0,249,0,63841,2022/02/07 16:48:00+00
2540,-93.2204651736974,36.6522101230803,260094,2022/01/28 00:00:00+00,MO,260094,COX MEDICAL CENTER BRANSON,525 BRANSON LANDING BLVD PO BOX 650,BRANSON,Short Term,29213,True,0,0,101.7,101.3,98.3,29.3,29.3,0,0,106.7,18.9,18.9,18.4,18.4,12.9,12.9,-999999,0,0,0,0,820,709,688,205,205,0,0,747,132,132,129,129,90,90,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,0,21,0,-999999,-999999,4,-999999,5,7,-999999,0,0,312,0,0,0,0,0,0,0,0,0,0,0,732,0,65615,2022/02/07 16:48:00+00
2541,-94.3597396777783,37.8307852767053,260061,2022/01/28 00:00:00+00,MO,260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,Short Term,29217,False,25.6,25.6,25.6,25.6,25.6,6.6,6.6,0,0,25.6,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,179,179,351,179,179,46,46,0,0,179,6,6,6,6,4,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,-999999,0,0,0,-999999,-999999,-999999,0,0,50,0,0,0,0,0,0,0,0,0,0,0,177,0,64772,2022/02/07 16:48:00+00
2542,-90.7731351399667,37.9264392600984,261308,2022/01/28 00:00:00+00,MO,261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,Critical Access Hospitals,29221,False,0,0,18,14.3,14.3,8.3,5.6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,123,100,100,58,39,0,0,126,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,-999999,-999999,0,-999999,-999999,0,-999999,0,0,81,6,0,0,0,0,0,-999999,5,0,0,0,213,0,63664,2022/02/07 16:48:00+00
2543,-90.2647936671342,38.6349504714065,260032,2022/01/28 00:00:00+00,MO,260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,Short Term,29510,True,1211.9,1211.6,1137.4,935.3,934.9,263.1,258.4,-999999,-999999,1137.9,183,183,159.1,159.1,59.7,58.3,-999999,-999999,-999999,8483,8481,7907,6547,6544,1842,1809,-999999,-999999,7965,1281,1281,1114,1114,418,408,26,12,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,136,-999999,14,21,18,19,31,21,10,0,-999999,377,18,0,-999999,5,0,-999999,-999999,0,-999999,7,0,1214,-999999,63110,2022/02/07 16:48:00+00
2544,-90.2582307207669,38.6329557041789,263304,2022/01/28 00:00:00+00,MO,263304,SHRINERS HOSPITALS FOR CHILDREN,4400 CLAYTON AVE,SAINT LOUIS,Childrens Hospitals,29510,True,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,-999999,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63110,2022/02/07 16:48:00+00
2545,-90.2386444761597,38.6224091745087,260105,2022/01/28 00:00:00+00,MO,260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,Short Term,29510,True,331.9,331.9,284.9,281.6,281.6,78.9,75.7,0,0,284.9,78.3,78.3,75,75,23.1,22.9,0,0,0,2323,2323,1994,1971,1971,552,530,0,0,1994,548,548,525,525,162,160,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29,0,-999999,0,4,4,8,10,-999999,0,0,75,35,0,0,-999999,-999999,7,11,10,-999999,0,0,721,0,63110,2022/02/07 16:48:00+00
2546,-90.262235175009,38.6433310753867,262010,2022/01/28 00:00:00+00,MO,262010,KINDRED HOSPITAL - ST LOUIS,4930 LINDELL BOULEVARD,SAINT LOUIS,Long Term,29510,True,89.4,89.4,59,49.6,49.6,0,0,0,0,59,0,0,0,0,0,0,0,0,0,626,626,509,347,347,0,0,0,0,413,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63108,2022/02/07 16:48:00+00
2547,-90.2276007319932,38.5831032453958,260210,2022/01/28 00:00:00+00,MO,260210,SOUTH CITY HOSPITAL,3933 S BROADWAY,SAINT LOUIS,Short Term,29510,True,0,0,18.4,14.7,14.7,-999999,-999999,0,0,18.4,6.4,6.4,5.4,5.4,-999999,-999999,0,0,0,0,0,1330,103,103,16,13,0,0,129,45,45,38,38,8,7,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,0,-999999,0,0,0,0,0,0,-999999,0,0,0,4,-999999,0,0,0,0,0,-999999,0,0,0,0,173,0,63118,2022/02/07 16:48:00+00
2548,-90.2650585352746,38.6373013018805,263301,2022/01/28 00:00:00+00,MO,263301,ST LOUIS CHILDRENS HOSPITAL,ONE CHILDRENS PLACE,SAINT LOUIS,Childrens Hospitals,29510,True,437.6,-999999,-999999,305.1,-999999,-999999,-999999,28.4,26.1,391.6,195.6,-999999,143.6,-999999,-999999,-999999,0,0,0,3063,7,-999999,2136,7,7,5,199,183,2741,1369,6,1005,6,6,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,19,352,-999999,0,-999999,0,0,0,0,0,0,0,7,653,0,63110,2022/02/07 16:48:00+00
2549,-107.616960586802,45.7289103538398,271338,2022/01/28 00:00:00+00,MT,271338,BIG HORN HOSPITAL,17 N MILES,HARDIN,Critical Access Hospitals,30003,False,17,17,17,4.7,4.3,-999999,-999999,0,0,17,0,0,0,0,0,0,0,0,0,119,119,126,33,30,13,13,0,0,119,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,0,-999999,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,111,0,59034,2022/02/07 16:48:00+00
2550,-112.646551143022,45.200307924005,271318,2022/01/28 00:00:00+00,MT,271318,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,Critical Access Hospitals,30001,False,25,25,18,4.1,4.1,-999999,-999999,0,0,18,0,0,0,0,0,0,0,0,0,175,175,126,29,29,5,5,0,0,126,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,-999999,0,0,5,0,0,0,0,0,0,0,0,0,0,0,69,0,59725,2022/02/07 16:48:00+00
2551,-104.547980970027,45.8877874845116,271302,2022/01/28 00:00:00+00,MT,271302,DAHL MEMORIAL HEALTHCARE ASSOC,215 SANDY ST,EKALAKA,Critical Access Hospitals,30011,False,28,28,25,23,23,0,0,0,0,25,0,0,0,0,0,0,0,0,0,196,196,175,161,161,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,59324,2022/02/07 16:48:00+00
2552,-111.516441298424,46.3214190845943,271333,2022/01/28 00:00:00+00,MT,271333,BILLINGS CLINIC BROADWATER,110 N OAK ST,TOWNSEND,Critical Access Hospitals,30007,False,29,29,25,16.1,16,-999999,-999999,0,0,25,0,0,0,0,0,0,0,0,0,203,203,203,113,112,5,5,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,-999999,0,0,0,0,0,-999999,0,0,0,0,9,-999999,0,0,0,0,0,-999999,0,0,0,0,21,0,59644,2022/02/07 16:48:00+00
2553,-109.242636934184,45.213604869243,271326,2022/01/28 00:00:00+00,MT,271326,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,Critical Access Hospitals,30009,True,10,10,10,5.6,5.6,-999999,-999999,0,0,10,0,0,0,0,0,0,0,0,0,70,70,70,39,39,7,7,0,0,70,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,0,0,-999999,0,0,0,0,-999999,0,0,8,-999999,0,0,0,0,0,-999999,0,0,0,0,42,0,59068,2022/02/07 16:48:00+00
2554,-110.108286258815,48.1790547297238,271311,2022/01/28 00:00:00+00,MT,271311,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,Critical Access Hospitals,30015,False,25,25,25,17,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,175,175,175,119,119,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59520,2022/02/07 16:48:00+00
2555,-111.256495596705,47.4894409103314,270086,2022/01/28 00:00:00+00,MT,270086,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,Short Term,30013,True,42,42,36,17,17,-999999,-999999,0,0,36,0,0,0,0,0,0,0,0,0,294,294,252,119,119,21,20,0,0,252,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,-999999,0,0,-999999,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,161,0,59405,2022/02/07 16:48:00+00
2556,-110.672487919532,47.8206868785529,271304,2022/01/28 00:00:00+00,MT,271304,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,Critical Access Hospitals,30015,False,24.7,24.7,25,23.3,22.7,0,0,0,0,25,0,0,0,0,0,0,-999999,0,0,173,173,175,163,159,0,0,0,0,175,0,0,0,0,0,0,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,15,0,59442,2022/02/07 16:48:00+00
2557,-105.82775970261,46.3973026333364,271347,2022/01/28 00:00:00+00,MT,271347,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,Critical Access Hospitals,30017,False,25,25,25,20.4,20.4,-999999,-999999,0,0,25,5,5,-999999,-999999,-999999,-999999,0,0,0,175,175,149,143,143,20,20,0,0,175,35,35,18,18,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,0,15,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,-999999,15,11,-999999,-999999,-999999,-999999,-999999,0,-999999,0,0,-999999,113,0,59301,2022/02/07 16:48:00+00
2558,-104.704041865051,47.1167769129934,271332,2022/01/28 00:00:00+00,MT,271332,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,Critical Access Hospitals,30021,False,32,32,25,13,13,0,0,0,0,25,-999999,-999999,0,0,0,0,0,0,0,224,224,175,91,91,0,0,0,0,175,21,21,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,90,0,59330,2022/02/07 16:48:00+00
2559,-112.95624536876,46.1330267730037,271335,2022/01/28 00:00:00+00,MT,271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,Critical Access Hospitals,30023,False,0,0,30,14.6,14.1,-999999,-999999,-999999,-999999,36,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,0,252,102,99,19,19,-999999,-999999,252,21,16,7,7,-999999,-999999,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,0,5,0,0,0,0,0,-999999,0,-999999,0,-999999,97,0,0,0,0,0,0,0,0,0,0,0,178,0,59711,2022/02/07 16:48:00+00
2560,-105.418385120769,48.7886426778456,271342,2022/01/28 00:00:00+00,MT,271342,DANIELS MEMORIAL HOSPITAL,105 5TH AVE E,SCOBEY,Critical Access Hospitals,30019,False,25,25,25,22,22,-999999,-999999,0,0,25,0,0,0,0,0,0,0,0,0,125,125,175,154,154,5,5,0,0,175,0,0,0,0,0,0,0,0,0,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,-999999,0,0,0,0,0,0,-999999,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,59263,2022/02/07 16:48:00+00
2561,-111.262589325785,47.4922790087257,270012,2022/01/28 00:00:00+00,MT,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,Short Term,30013,True,240,160,160,234.6,160,49.1,49.1,-999999,-999999,240,27.9,21,19.4,19.4,6.9,6.9,-999999,0,-999999,960,640,1120,1642,1120,344,344,17,17,1680,195,147,136,136,48,48,-999999,0,-999999,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,3,47,-999999,-999999,5,5,6,9,6,12,-999999,4,90,0,0,0,0,0,0,0,0,0,0,0,583,-999999,59405,2022/02/07 16:48:00+00
2562,-109.442270374597,47.0588005041051,271345,2022/01/28 00:00:00+00,MT,271345,CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,Critical Access Hospitals,30027,False,33.6,30.7,27.3,8,8,-999999,-999999,0,0,27.3,0,0,0,0,0,0,0,0,0,235,215,203,56,56,9,9,0,0,191,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,0,0,0,0,0,-999999,4,-999999,0,0,36,0,0,0,0,0,0,0,0,0,0,0,94,0,59457,2022/02/07 16:48:00+00
2563,-114.332978857892,48.3812982618687,271336,2022/01/28 00:00:00+00,MT,271336,LOGAN HEALTH - WHITEFISH,1600 HOSPITAL WAY,WHITEFISH,Critical Access Hospitals,30029,True,40,40,25,18.9,18.9,5.7,5.7,0,0,25,0,0,0,0,0,0,0,0,0,200,200,175,132,132,40,40,0,0,175,0,0,0,0,0,0,0,0,0,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,12,0,-999999,-999999,-999999,-999999,-999999,-999999,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,203,0,59937,2022/02/07 16:48:00+00
2564,-114.322018434444,48.2152954387549,270051,2022/01/28 00:00:00+00,MT,270051,LOGAN HEALTH MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,Short Term,30029,True,321,275,126,123.4,109,35.9,35.7,-999999,-999999,156,48,30,25.7,21.1,5.9,5.9,-999999,-999999,-999999,2247,1925,1547,864,763,251,250,21,19,1092,336,210,180,148,41,41,6,-999999,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,0,4,-999999,-999999,6,5,6,7,0,6,85,0,0,0,0,0,0,0,0,0,0,-999999,466,-999999,59901,2022/02/07 16:48:00+00
2566,-111.021632659724,45.6699370852065,270057,2022/01/28 00:00:00+00,MT,270057,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,Short Term,30031,True,0,0,98,72.4,71.1,22,22,-999999,-999999,98,20,20,14.1,14.1,5.9,5.9,-999999,0,0,0,0,686,507,498,154,154,-999999,-999999,686,140,140,99,99,41,41,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,25,0,-999999,-999999,-999999,6,5,-999999,7,0,-999999,111,0,0,0,0,0,0,0,0,0,0,0,486,0,59715,2022/02/07 16:48:00+00
2567,-106.911439535632,47.3184100060344,271310,2022/01/28 00:00:00+00,MT,271310,GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVE,JORDAN,Critical Access Hospitals,30033,False,25,25,25,19,19,0,0,0,0,25,0,0,0,0,0,0,0,0,0,175,175,350,133,133,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59337,2022/02/07 16:48:00+00
2568,-104.281500151512,46.3657603582208,271301,2022/01/28 00:00:00+00,MT,271301,FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,Critical Access Hospitals,30025,False,25,25,5,-999999,-999999,0,0,0,0,5,0,0,0,0,0,0,0,0,0,125,125,35,7,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,21,0,59313,2022/02/07 16:48:00+00
2569,-113.293696958383,46.3341393069912,271303,2022/01/28 00:00:00+00,MT,271303,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,Critical Access Hospitals,30039,False,26.7,26.7,25,17.7,17.7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,187,187,175,124,124,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,8,0,59858,2022/02/07 16:48:00+00
2570,-111.302490405724,45.2599604020874,271389,2022/01/28 00:00:00+00,MT,271389,BIG SKY MEDICAL CENTER,334 TOWN CENTER AVE,BIG SKY,Critical Access Hospitals,30031,True,0,0,4,-999999,-999999,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,4,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,80,0,59716,2022/02/07 16:48:00+00
2571,-112.326484430734,48.6288541828416,271337,2022/01/28 00:00:00+00,MT,271337,NORTHERN ROCKIES MEDICAL CENTER,802 2ND ST SE,CUT BANK,Critical Access Hospitals,30035,False,18.3,8,7.3,-999999,-999999,0,0,0,0,20,0,0,0,0,0,0,0,0,0,128,56,56,12,11,0,0,0,0,140,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,59427,2022/02/07 16:48:00+00
